seed,guide,true_fc,est_fc,bias,r_pearson,r_spearman
10,KO1,-2.0,-2.1590210419170583,-0.15902104191705835,0.4091399451312492,0.4221388367729832
10,KO2,-1.3219280948873622,-1.3525191765300955,-0.030591081642733275,0.36167288612192394,0.2711069418386492
10,KO3,-0.029146345659516508,-0.016997478532048582,0.012148867127467926,0.3939230971013319,0.34652908067542215
10,CA1,0.5849625007211562,0.572941638899592,-0.012020861821564144,0.3642521641099832,0.376172607879925
10,CA2,1.0,1.032442428541926,0.03244242854192603,0.51023426652053,0.5067542213883677
11,NTC_1,0.0,0.20751271433904517,0.20751271433904517,0.3123723349248407,0.2796992481203007
11,KO1,-2.0,-2.144423864411565,-0.14442386441156518,0.12826072688411486,0.03696060037523453
11,KO2,-1.3219280948873622,-1.4048129539959158,-0.08288485910855359,0.3128411571652667,0.3887429643527205
11,KO3,-0.029146345659516508,-0.13428702168390405,-0.10514067602438754,0.6055201115636327,0.6470919324577862
11,CA1,0.5849625007211562,0.5029243011005198,-0.08203819962063641,0.22426853217675222,0.20975609756097563
11,CA2,1.0,0.8898404616840159,-0.11015953831598413,0.31679929874016627,0.36960600375234526
12,NTC_1,0.0,-0.21909680180475366,-0.21909680180475366,0.4503840708804055,0.4240601503759398
12,KO1,-2.0,-2.189136646317693,-0.1891366463176931,0.29501840664494006,0.3219512195121952
12,KO2,-1.3219280948873622,-1.4025212746135916,-0.08059317972622937,0.1096564365278759,0.125703564727955
12,KO3,-0.029146345659516508,-0.15126766972467554,-0.12212132406515902,0.16252581700456595,0.18480300187617263
12,CA1,0.5849625007211562,0.27432856745794165,-0.31063393326321453,0.46243040526550105,0.42532833020637906
12,CA2,1.0,0.7219298858173167,-0.27807011418268335,0.22177452135298986,0.14446529080675424
13,NTC_1,0.0,0.27803502268865454,0.27803502268865454,0.6667187357765685,0.5789473684210527
13,KO1,-2.0,-2.135568283127996,-0.13556828312799585,0.3809442235559092,0.25534709193245786
13,KO2,-1.3219280948873622,-1.6159745674602712,-0.29404647257290906,0.20510264084154128,0.22439024390243903
13,KO3,-0.029146345659516508,-0.07789482884332788,-0.04874848318381137,0.37172809664825734,0.39005628517823643
13,CA1,0.5849625007211562,0.3349774856097971,-0.24998501511135907,0.32694327615046587,0.23489681050656663
13,CA2,1.0,0.9083784598834788,-0.09162154011652124,0.2929302102985054,0.27673545966228896
14,NTC_1,0.0,-0.20261349491998804,-0.20261349491998804,0.19815364829530674,-0.07518796992481201
14,KO1,-2.0,-2.066953323411199,-0.06695332341119897,0.21649119572929576,0.2407129455909944
14,KO2,-1.3219280948873622,-1.4958883743755544,-0.17396027948819226,0.43945708494283914,0.4065666041275798
14,KO3,-0.029146345659516508,-0.12555422596857202,-0.0964078803090555,0.4396980668738819,0.45590994371482185
14,CA1,0.5849625007211562,0.4455665130145823,-0.1393959877065739,0.404721216465884,0.3742964352720451
14,CA2,1.0,0.8750370521075999,-0.12496294789240014,0.2599765256505897,0.3039399624765479
15,NTC_1,0.0,-0.2529918175213064,-0.2529918175213064,0.35260210849319484,0.18345864661654135
15,KO1,-2.0,-2.351031683015081,-0.3510316830150808,0.3126053903381008,0.29512195121951224
15,KO2,-1.3219280948873622,-1.5452815514080251,-0.22335345652066296,0.39555531015272416,0.28311444652908074
15,KO3,-0.029146345659516508,-0.22437968068048608,-0.19523333502096957,0.5220830187094684,0.42288930581613515
15,CA1,0.5849625007211562,0.3792670745380198,-0.2056954261831364,0.27784558399432857,0.21219512195121956
15,CA2,1.0,0.827939369154719,-0.172060630845281,0.3543378463987219,0.3242026266416511
16,NTC_1,0.0,0.2661713141925608,0.2661713141925608,0.40992604257668613,0.24661654135338343
16,KO1,-2.0,-1.803906105088445,0.19609389491155493,0.0976861076904504,0.03452157598499063
16,KO2,-1.3219280948873622,-1.2380777817241873,0.08385031316317493,0.3595625271543922,0.43395872420262666
16,KO3,-0.029146345659516508,-0.05492796711847436,-0.025781621458957855,0.47748802670930074,0.4375234521575986
16,CA1,0.5849625007211562,0.5243595618732249,-0.06060293884793133,0.32371961299377155,0.33452157598499066
16,CA2,1.0,1.0568474311359202,0.05684743113592017,0.32371840763317544,0.37936210131332093
17,NTC_1,0.0,-1.2090264778606619,-1.2090264778606619,0.013105745477642913,-0.004511278195488721
17,KO1,-2.0,-3.0312134247295583,-1.0312134247295583,0.23331245163396375,0.2482176360225141
17,KO2,-1.3219280948873622,-2.467484853791448,-1.1455567589040858,0.1763036140429766,0.15178236397748596
17,KO3,-0.029146345659516508,-1.2680589180462087,-1.2389125723866923,0.17206592988328168,0.19024390243902442
17,CA1,0.5849625007211562,-0.705683849381658,-1.290646350102814,-0.11843959387700334,-0.012570356472795498
17,CA2,1.0,-0.35798039250299585,-1.3579803925029958,0.2972531977603068,0.2560975609756098
18,NTC_1,0.0,-0.4725548248760427,-0.4725548248760427,0.2016727515173003,0.05413533834586466
18,KO1,-2.0,-2.3452142696850027,-0.3452142696850027,0.17844371076549898,0.14634146341463417
18,KO2,-1.3219280948873622,-1.6737100105755056,-0.35178191568814343,0.2244107756005349,0.14746716697936213
18,KO3,-0.029146345659516508,-0.4129230003826345,-0.383776654723118,0.22705745745353306,0.23170731707317077
18,CA1,0.5849625007211562,0.21106515116765845,-0.37389734955349774,-0.1293535050381114,-0.12645403377110695
18,CA2,1.0,0.5330828208453928,-0.4669171791546072,0.23605051153080392,0.20168855534709193
19,NTC_1,0.0,-0.6608993034832205,-0.6608993034832205,0.4194663131894607,0.4466165413533834
19,KO1,-2.0,-2.57286014370844,-0.5728601437084402,-0.07073363802991947,-0.07242026266416511
19,KO2,-1.3219280948873622,-1.9955183487407888,-0.6735902538534266,-0.21510049922176294,-0.20900562851782367
19,KO3,-0.029146345659516508,-0.6051937561504568,-0.5760474104909403,0.030853398541216465,-0.016885553470919325
19,CA1,0.5849625007211562,0.1066111106403147,-0.4783513900808415,0.4807578212627428,0.4737335834896811
19,CA2,1.0,0.2608021277911936,-0.7391978722088064,0.2964676564191807,0.3088180112570357
20,NTC_1,0.0,-0.027375839280339598,-0.027375839280339598,-0.03846469478436601,-0.021052631578947364
20,KO1,-2.0,-2.210514925049993,-0.21051492504999292,0.33919623387236963,0.24859287054409007
20,KO2,-1.3219280948873622,-1.446387908982488,-0.12445981409512585,0.33082438267743,0.40075046904315204
20,KO3,-0.029146345659516508,-0.12023844532892358,-0.09109209966940707,0.3395255794186338,0.28855534709193253
20,CA1,0.5849625007211562,0.5373829383380686,-0.04757956238308758,0.4062957166912671,0.34690431519699816
20,CA2,1.0,0.7829946059711252,-0.21700539402887475,0.3475094876981384,0.3363977485928706
21,NTC_1,0.0,-0.334564350175115,-0.334564350175115,-0.08383530441690695,-0.06766917293233082
21,KO1,-2.0,-2.02729883007929,-0.027298830079289793,0.4396106860417155,0.4140712945590996
21,KO2,-1.3219280948873622,-1.554807327317449,-0.2328792324300868,0.45574551445421163,0.525328330206379
21,KO3,-0.029146345659516508,-0.14072956852838647,-0.11158322286886996,0.4534211667218211,0.43395872420262666
21,CA1,0.5849625007211562,0.47895035929754126,-0.10601214142361493,0.4688641417460724,0.4118198874296436
21,CA2,1.0,0.8228391189105784,-0.17716088108942163,0.27029410825114075,0.2684803001876173
22,NTC_1,0.0,-0.14179053120538843,-0.14179053120538843,0.08212301579901038,0.05864661654135337
22,KO1,-2.0,-2.218163393067571,-0.21816339306757104,-0.012615965935651646,-0.04709193245778612
22,KO2,-1.3219280948873622,-1.2770568352215017,0.044871259665860475,0.23933837105585237,0.24108818011257038
22,KO3,-0.029146345659516508,-0.15317930989191186,-0.12403296423239535,0.4599548800657062,0.4641651031894935
22,CA1,0.5849625007211562,0.285184242201594,-0.2997782585195622,0.23816275966188546,0.20731707317073172
22,CA2,1.0,0.747074939680842,-0.25292506031915796,0.27245965354337087,0.2919324577861164
23,NTC_1,0.0,-0.8151151161663259,-0.8151151161663259,0.32888115113696176,0.4481203007518797
23,KO1,-2.0,-2.844345949219915,-0.8443459492199148,0.5101320774653002,0.5849906191369606
23,KO2,-1.3219280948873622,-1.9448751430980886,-0.6229470482107264,0.13255186987103026,0.004315196998123829
23,KO3,-0.029146345659516508,-0.6330768089763845,-0.6039304633168681,0.32929032023082583,0.2666041275797374
23,CA1,0.5849625007211562,-0.15894760899469507,-0.7439101097158513,0.2679008840567044,0.23958724202626647
23,CA2,1.0,0.30191693492009986,-0.6980830650799001,0.2902313967959075,0.1853658536585366
24,NTC_1,0.0,-0.35404505543634546,-0.35404505543634546,-0.09348219155950056,0.012030075187969924
24,KO1,-2.0,-2.409801624345037,-0.40980162434503686,0.20891071179677642,0.23208255159474675
24,KO2,-1.3219280948873622,-1.5987793426983083,-0.27685124781094617,0.46214303583903515,0.4425891181988743
24,KO3,-0.029146345659516508,-0.40022911839410913,-0.3710827727345926,0.06623007246183997,0.07748592870544091
24,CA1,0.5849625007211562,0.282623149824885,-0.3023393508962712,0.3113853298820414,0.275609756097561
24,CA2,1.0,0.6686604995258127,-0.33133950047418725,0.4059559221351898,0.32682926829268294
25,NTC_1,0.0,-0.39722647480890405,-0.39722647480890405,0.07106711572511165,0.20300751879699244
25,KO1,-2.0,-2.03996219448969,-0.039962194489690184,0.27849069255534403,0.22795497185741093
25,KO2,-1.3219280948873622,-1.5375396233074392,-0.21561152842007703,0.33340685643717083,0.4135084427767355
25,KO3,-0.029146345659516508,-0.16037859730646264,-0.13123225164694613,0.28968938785903076,0.36435272045028144
25,CA1,0.5849625007211562,0.536442615462092,-0.048519885259064144,0.6139073125061368,0.5116322701688556
25,CA2,1.0,0.81140122599676,-0.18859877400324,0.0841832429492575,0.08855534709193248
26,NTC_1,0.0,-0.038384578751775145,-0.038384578751775145,0.5720568408750105,0.556390977443609
26,KO1,-2.0,-2.119136474656316,-0.11913647465631616,0.09291939625703897,0.033208255159474676
26,KO2,-1.3219280948873622,-1.669786117600652,-0.3478580227132899,0.5122459752650388,0.5157598499061915
26,KO3,-0.029146345659516508,-0.37681259922907007,-0.34766625356955355,0.3140483682789617,0.2538461538461539
26,CA1,0.5849625007211562,0.4072674293048655,-0.1776950714162907,0.3662365370278328,0.34765478424015017
26,CA2,1.0,0.9034293670184885,-0.09657063298151147,0.2862264663676339,0.2795497185741088
27,NTC_1,0.0,-0.19794716648981225,-0.19794716648981225,-0.06969708972127683,-0.1533834586466165
27,KO1,-2.0,-2.1985231857769216,-0.19852318577692163,0.24904376543367562,0.18836772983114447
27,KO2,-1.3219280948873622,-1.4019876938335623,-0.08005959894620007,0.3576664782358907,0.3651031894934335
27,KO3,-0.029146345659516508,-0.2667070847027029,-0.23756073904318636,0.5079947601084424,0.4459662288930582
27,CA1,0.5849625007211562,0.5020431060321604,-0.08291939468899578,0.20065003858583746,0.14015009380863042
27,CA2,1.0,1.0082152862079417,0.008215286207941652,0.3389374383293317,0.35084427767354603
28,NTC_1,0.0,-0.27750792317316186,-0.27750792317316186,0.1714787164416851,0.22255639097744356
28,KO1,-2.0,-1.9161180477611746,0.08388195223882544,0.3334876616760378,0.23151969981238277
28,KO2,-1.3219280948873622,-1.5545627098552908,-0.2326346149679286,0.43994340742202853,0.4611632270168856
28,KO3,-0.029146345659516508,-0.07469954304620874,-0.04555319738669223,0.4454521317424705,0.5305816135084429
28,CA1,0.5849625007211562,0.6570900458820139,0.07212754516085773,0.5144834678126389,0.48592870544090067
28,CA2,1.0,0.9687279242999827,-0.03127207570001733,0.5499808744597757,0.49493433395872427
29,NTC_1,0.0,0.05894932932927954,0.05894932932927954,0.58526951553944,0.5187969924812029
29,KO1,-2.0,-2.131019018220159,-0.13101901822015893,0.11232564390910306,0.1105065666041276
29,KO2,-1.3219280948873622,-1.4891625862590994,-0.16723449137173718,0.3617756353563135,0.26097560975609757
29,KO3,-0.029146345659516508,-0.04801239781305444,-0.018866052153537934,0.1943534868410468,0.24840525328330212
29,CA1,0.5849625007211562,0.46411595530584204,-0.12084654541531414,0.2707303898965365,0.2654784240150094
29,CA2,1.0,0.9298246879108225,-0.07017531208917749,0.40130729322614683,0.41482176360225154
30,NTC_1,0.0,-0.40375723652765405,-0.40375723652765405,0.17632263444291332,0.17293233082706763
30,KO1,-2.0,-2.522250078248235,-0.5222500782482351,0.3391752294679481,0.27917448405253287
30,KO2,-1.3219280948873622,-1.7126592617504324,-0.3907311668630702,0.14038732129623818,0.12345215759849908
30,KO3,-0.029146345659516508,-0.38814940266534936,-0.35900305700583285,0.3878738139005819,0.29962476547842404
30,CA1,0.5849625007211562,0.17320475764348853,-0.41175774307766766,0.28878402527829694,0.25666041275797374
30,CA2,1.0,0.6455563086993967,-0.35444369130060327,0.302760684660033,0.32213883677298316
31,NTC_1,0.0,-0.296567581223699,-0.296567581223699,0.4660661037266469,0.3142857142857143
31,KO1,-2.0,-2.0992516499035085,-0.09925164990350854,0.11789373325441888,0.13114446529080678
31,KO2,-1.3219280948873622,-1.591966293381902,-0.2700381984945399,0.22601386029960216,0.25347091932457794
31,KO3,-0.029146345659516508,-0.12312855534479272,-0.09398220968527621,0.4742825166814641,0.5180112570356473
31,CA1,0.5849625007211562,0.4316547889240061,-0.15330771179715008,0.5361746569354224,0.4356472795497186
31,CA2,1.0,0.8304303664691721,-0.16956963353082788,0.5106197305057041,0.4335834896810507
32,NTC_1,0.0,-0.41730990223810327,-0.41730990223810327,-0.15042934622863632,-0.1789473684210526
32,KO1,-2.0,-2.5958756428234304,-0.5958756428234304,0.3457624272313362,0.35572232645403384
32,KO2,-1.3219280948873622,-1.82554306797907,-0.5036149730917079,0.31837408714989557,0.276923076923077
32,KO3,-0.029146345659516508,-0.5856048088543142,-0.5564584631947977,0.18635786694001957,0.20750469043151973
32,CA1,0.5849625007211562,0.13958201594426978,-0.4453804847768864,0.1592122777462629,0.1397748592870544
32,CA2,1.0,0.6950667876727854,-0.3049332123272146,0.13645149942710227,0.19193245778611634
33,NTC_1,0.0,-0.11637797169611108,-0.11637797169611108,0.26918381580379197,0.19999999999999998
33,KO1,-2.0,-2.0259202938549246,-0.02592029385492456,0.14519172183939283,0.1455909943714822
33,KO2,-1.3219280948873622,-1.566073082017156,-0.24414498712979382,0.4596508220930405,0.4196998123827393
33,KO3,-0.029146345659516508,-0.24587120823785913,-0.21672486257834261,-0.008000336421950156,-0.02138836772983115
33,CA1,0.5849625007211562,0.5529850501544749,-0.03197745056668133,0.5186124995381212,0.4157598499061914
33,CA2,1.0,0.9636329192645823,-0.03636708073541772,0.5676449539572989,0.55140712945591
34,NTC_1,0.0,0.1297448653705393,0.1297448653705393,0.7040668919681669,0.6646616541353383
34,KO1,-2.0,-1.8594614487163748,0.14053855128362525,0.39632447019860495,0.27091932457786116
34,KO2,-1.3219280948873622,-1.248765132950994,0.07316296193636829,0.2786530701958976,0.19268292682926833
34,KO3,-0.029146345659516508,-6.594471857201967e-05,0.02908040094094449,0.4564150969572194,0.3690431519699813
34,CA1,0.5849625007211562,0.5002120513446604,-0.08475044937649578,0.612860870020797,0.6133208255159476
34,CA2,1.0,0.9238928336627756,-0.07610716633722436,0.5006529400769574,0.5317073170731708
35,NTC_1,0.0,-0.06172194294855249,-0.06172194294855249,0.3651919612688346,0.3744360902255639
35,KO1,-2.0,-2.1793266754619802,-0.17932667546198022,0.42224038115062323,0.45046904315197006
35,KO2,-1.3219280948873622,-1.468766353654119,-0.1468382587667567,0.5601357904329319,0.5339587242026268
35,KO3,-0.029146345659516508,-0.22529234700128686,-0.19614600134177035,0.22013123540063562,0.35834896810506567
35,CA1,0.5849625007211562,0.20602498240545142,-0.37893751831570477,0.1723071713300272,0.1727954971857411
35,CA2,1.0,0.8667205352313792,-0.13327946476862085,0.4501448590937106,0.38949343339587245
36,NTC_1,0.0,-0.35041394047662866,-0.35041394047662866,-0.23241316220515257,-0.2601503759398496
36,KO1,-2.0,-2.2400309067241873,-0.24003090672418725,0.13502656113283365,0.09793621013133211
36,KO2,-1.3219280948873622,-1.5429193001262869,-0.22099120523892468,0.590352479403527,0.6166979362101315
36,KO3,-0.029146345659516508,-0.13372196965143335,-0.10457562399191683,0.4826202921885084,0.4401500938086304
36,CA1,0.5849625007211562,0.39575467295720923,-0.18920782776394696,0.4038539543298184,0.3435272045028143
36,CA2,1.0,0.7617529410846506,-0.23824705891534936,0.49246176779282125,0.5405253283302065
37,NTC_1,0.0,0.09653554148748267,0.09653554148748267,0.11231581537156386,0.1413533834586466
37,KO1,-2.0,-1.8636399727337087,0.13636002726629126,0.11759107503140276,0.08611632270168856
37,KO2,-1.3219280948873622,-1.4468270760051931,-0.12489898111783093,0.38456628823117045,0.26097560975609757
37,KO3,-0.029146345659516508,-0.038988731431218504,-0.009842385771701996,0.2537548128441994,0.1986866791744841
37,CA1,0.5849625007211562,0.6121510047443186,0.02718850402316242,0.4716602083766632,0.4480300187617261
37,CA2,1.0,0.9806579131610667,-0.019342086838933348,0.5214107916430665,0.4602251407129457
38,NTC_1,0.0,-0.2334629517070974,-0.2334629517070974,0.6243006842892337,0.6827067669172932
38,KO1,-2.0,-2.1651224117748464,-0.16512241177484643,0.5120219883147573,0.4851782363977487
38,KO2,-1.3219280948873622,-1.3274494629375662,-0.005521368050203979,0.24928297068070118,0.24446529080675425
38,KO3,-0.029146345659516508,-0.12930168919489038,-0.10015534353537386,0.5541927860887013,0.5461538461538462
38,CA1,0.5849625007211562,0.4957102317340647,-0.08925226898709149,0.1543379065284124,0.11482176360225141
38,CA2,1.0,0.8733604926593577,-0.12663950734064233,0.4606065688222967,0.4082551594746718
39,NTC_1,0.0,0.08008465952947486,0.08008465952947486,0.45801571775868904,0.40751879699248117
39,KO1,-2.0,-2.1218229752056326,-0.12182297520563257,0.3311887529004621,0.34502814258911824
39,KO2,-1.3219280948873622,-1.3339373093120779,-0.012009214424715697,0.3253762352092979,0.33170731707317075
39,KO3,-0.029146345659516508,0.010757305098322512,0.03990365075783902,0.3008763381490621,0.21932457786116324
39,CA1,0.5849625007211562,0.6336029548175608,0.048640454096404606,0.4653897270075532,0.4632270168855535
39,CA2,1.0,0.9666846770770823,-0.03331532292291772,0.2877529188555784,0.32138836772983115
40,NTC_1,0.0,0.00795254893377173,0.00795254893377173,0.4856644051463425,0.5774436090225563
40,KO1,-2.0,-2.0050531845562185,-0.005053184556218504,0.33768853061461007,0.37673545966228894
40,KO2,-1.3219280948873622,-1.3531123619549001,-0.031184267067537963,0.4464490706897863,0.37786116322701696
40,KO3,-0.029146345659516508,-0.06543459706232202,-0.03628825140280551,0.5281256414926621,0.47523452157598506
40,CA1,0.5849625007211562,0.5148137588031565,-0.07014874191799969,0.3848253785135909,0.37354596622889313
40,CA2,1.0,0.8756531257159983,-0.12434687428400171,0.4013111173932764,0.403189493433396
41,NTC_1,0.0,-0.11791529469415796,-0.11791529469415796,0.28098855316908267,0.3037593984962406
41,KO1,-2.0,-2.1292432766430105,-0.1292432766430105,0.4431005354991974,0.5058161350844278
41,KO2,-1.3219280948873622,-1.2643486481182302,0.05757944676913196,0.29842787691975137,0.2600375234521577
41,KO3,-0.029146345659516508,-0.0217763405315603,0.007370005127956207,0.1071325868252255,0.0726078799249531
41,CA1,0.5849625007211562,0.4252174872882639,-0.15974501343289227,0.1031982605149753,0.1178236397748593
41,CA2,1.0,0.901674606276301,-0.09832539372369897,0.5333695254217274,0.5799249530956848
42,NTC_1,0.0,0.05135045237615454,0.05135045237615454,0.3374401364036316,0.27518796992481204
42,KO1,-2.0,-1.70837416462824,0.29162583537176,0.2746457754788563,0.2078799249530957
42,KO2,-1.3219280948873622,-1.2727133255474294,0.04921476933993274,0.09787909961155926,0.13564727954971859
42,KO3,-0.029146345659516508,0.1283086318500315,0.157454977509548,0.5121506027940647,0.48461538461538467
42,CA1,0.5849625007211562,0.83148179240301,0.24651929168185382,0.42513573157621354,0.4804878048780489
42,CA2,1.0,1.1155303496845042,0.11553034968450415,0.5003764644266218,0.4842401500938087
43,NTC_1,0.0,-0.19973339848444116,-0.19973339848444116,0.24262764238255352,0.23759398496240602
43,KO1,-2.0,-2.022613666581365,-0.02261366658136499,0.301933887216258,0.2181988742964353
43,KO2,-1.3219280948873622,-1.3417259674541677,-0.01979787256680554,0.5572631527976284,0.4998123827392121
43,KO3,-0.029146345659516508,-0.34713377766534936,-0.31798743200583285,0.35396741644161,0.35722326454033776
43,CA1,0.5849625007211562,0.4182270545490061,-0.16673544617215008,0.4856892347580328,0.44033771106941844
43,CA2,1.0,0.9677899856097971,-0.03221001439020288,0.466512963911951,0.5378986866791745
44,NTC_1,0.0,-0.152740619706365,-0.152740619706365,0.3431095798888316,0.34285714285714286
44,KO1,-2.0,-2.2597383480541433,-0.2597383480541433,-0.017787188604715523,-0.05215759849906192
44,KO2,-1.3219280948873622,-1.5606819611065115,-0.2387538662191493,0.42770351858371536,0.3812382739212008
44,KO3,-0.029146345659516508,-0.39711775593683374,-0.3679714102773172,0.379881036023466,0.36791744840525337
44,CA1,0.5849625007211562,0.39592681117132056,-0.18903568954983563,0.14661608892471426,0.16660412757973736
44,CA2,1.0,0.6265476722247874,-0.37345232777521264,0.38393391869160864,0.2819887429643528
45,NTC_1,0.0,-1.6237451057903494,-1.6237451057903494,0.005247439388146449,0.06766917293233082
45,KO1,-2.0,-2.5797010879986013,-0.5797010879986013,0.16223815353131266,0.19587242026266422
45,KO2,-1.3219280948873622,-2.274817846345159,-0.9528897514577968,0.20754218598250623,0.23489681050656663
45,KO3,-0.029146345659516508,-1.369715831803533,-1.3405694861440165,0.30412460109493544,0.2812382739212008
45,CA1,0.5849625007211562,-1.1266976814739431,-1.7116601821950992,-0.37368665638216364,-0.36416510318949347
45,CA2,1.0,-0.7641169052593435,-1.7641169052593435,0.30692769808832787,0.34484052532833026
46,NTC_1,0.0,-0.24073471836969507,-0.24073471836969507,0.4806938106049443,0.4421052631578947
46,KO1,-2.0,-2.247258089112493,-0.24725808911249292,0.26807269366644954,0.1834896810506567
46,KO2,-1.3219280948873622,-1.4784127693645681,-0.15648467447720593,0.4774010262739893,0.45422138836772985
46,KO3,-0.029146345659516508,-0.2717782478801931,-0.2426319022206766,0.3777027296403421,0.32007504690431526
46,CA1,0.5849625007211562,0.48468766398504126,-0.10027483673611493,0.24766480069286373,0.2187617260787993
46,CA2,1.0,0.7975071448810374,-0.20249285511896264,0.3019435477008271,0.2928705440900563
47,NTC_1,0.0,0.10646233744695532,0.10646233744695532,-0.0878699765076392,-0.037593984962406006
47,KO1,-2.0,-1.964625738190862,0.03537426180913794,0.434807254965619,0.3562851782363978
47,KO2,-1.3219280948873622,-1.330209873246404,-0.00828177835904187,-0.08779547513457106,-0.11744840525328332
47,KO3,-0.029146345659516508,0.06192383952215064,0.09107018518166715,0.4147995458524955,0.35553470919324587
47,CA1,0.5849625007211562,0.6669295806415354,0.08196707992037922,0.2715633598604524,0.28461538461538466
